,question,source,rank,rating,code,username,voteid,word_count,gp,size
260,1,0,4,1,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}",1226301,261,55,"1226301int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}",12
261,1,1,2,2,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}",1226301,262,55,"1226301int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}",12
262,1,0,2,2,"int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}",1226301,263,55,"1226301int findLargestDiff (int[] values){ 
  
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
  int smallest = values[0];
for (int i = 1; i < values.length; i++) {
        if (values[i] < smallest) {
            smallest = values[i];
        }
    }
  return largest-smallest;
}",12
263,2,1,5,1,"public double tax(Person person){
  
}",1226301,264,5,"1226301public double tax(Person person){
  
}",16
264,2,0,1,1,"public double tax(Person person){
  
}",1226301,265,5,"1226301public double tax(Person person){
  
}",16
265,2,1,3,1,"public double tax(Person person){
  
}",1226301,266,5,"1226301public double tax(Person person){
  
}",16
266,2,0,4,1,"public double tax(Person person){
  
}",1226301,267,5,"1226301public double tax(Person person){
  
}",16
267,2,0,3,1,"public double tax(Person person){
  
}",1226301,268,5,"1226301public double tax(Person person){
  
}",16
268,2,1,1,1,"public double tax(Person person){
  
}",1226301,269,5,"1226301public double tax(Person person){
  
}",16
269,2,0,5,1,"public double tax(Person person){
  
}",1226301,270,5,"1226301public double tax(Person person){
  
}",16
270,2,0,2,1,"public double tax(Person person){
  
}",1226301,271,5,"1226301public double tax(Person person){
  
}",16
271,2,1,2,1,"public double tax(Person person){
  
}",1226301,272,5,"1226301public double tax(Person person){
  
}",16
272,2,1,4,1,"public double tax(Person person){
  
}",1226301,273,5,"1226301public double tax(Person person){
  
}",16
273,2,1,5,1,"public double tax(Person person){
  
}",1226301,274,5,"1226301public double tax(Person person){
  
}",16
274,2,0,4,1,"public double tax(Person person){
  
}",1226301,275,5,"1226301public double tax(Person person){
  
}",16
275,2,1,2,1,"public double tax(Person person){
  
}",1226301,276,5,"1226301public double tax(Person person){
  
}",16
276,2,1,3,1,"public double tax(Person person){
  
}",1226301,277,5,"1226301public double tax(Person person){
  
}",16
277,2,1,1,1,"public double tax(Person person){
  
}",1226301,278,5,"1226301public double tax(Person person){
  
}",16
278,2,0,3,1,"public double tax(Person person){
  
}",1226301,279,5,"1226301public double tax(Person person){
  
}",16
279,1,0,4,3,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,280,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
280,1,1,1,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,281,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
281,1,1,4,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,282,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
282,1,1,2,4,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,283,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
283,1,0,3,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,284,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
284,1,0,4,4,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,285,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
285,1,1,5,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,286,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
286,1,0,2,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,287,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
287,1,0,1,4,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,288,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
288,1,0,2,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,289,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
289,1,1,3,3,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,290,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
290,1,1,1,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,291,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
291,1,0,3,1,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,292,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
292,1,0,1,4,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,293,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
293,1,0,4,4,"public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",405068,294,41,"405068public int largest(int[] arr) {
  int min = arr[0];
  int max = arr[1];
  
  for (int i = 0; i<arr.length; i++) {
    if (arr[i] < min) min = arr[i];
    if (arr[i] > max) max = arr[i];
  }
  
  return max = min;
}",15
294,2,1,5,1,"public double tax(Person p) {
  if (instanceof)
}",405068,295,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
295,2,1,4,1,"public double tax(Person p) {
  if (instanceof)
}",405068,296,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
296,2,0,3,2,"public double tax(Person p) {
  if (instanceof)
}",405068,297,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
297,2,0,4,1,"public double tax(Person p) {
  if (instanceof)
}",405068,298,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
298,2,1,2,1,"public double tax(Person p) {
  if (instanceof)
}",405068,299,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
299,2,0,1,3,"public double tax(Person p) {
  if (instanceof)
}",405068,300,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
300,2,0,2,1,"public double tax(Person p) {
  if (instanceof)
}",405068,301,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
301,2,1,3,1,"public double tax(Person p) {
  if (instanceof)
}",405068,302,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
302,2,1,1,1,"public double tax(Person p) {
  if (instanceof)
}",405068,303,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
303,2,0,5,1,"public double tax(Person p) {
  if (instanceof)
}",405068,304,8,"405068public double tax(Person p) {
  if (instanceof)
}",10
304,2,0,5,1,"public double tax(Person p) {
  if (p instanceof Employee) {
    double sal = p.getSalary();
    return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  } else if (p instanceof BusinessOwner) {
    return p.getProfit() * 0.1;
  } else {
    return 0;
  }
}",405068,305,44,"405068public double tax(Person p) {
  if (p instanceof Employee) {
    double sal = p.getSalary();
    return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  } else if (p instanceof BusinessOwner) {
    return p.getProfit() * 0.1;
  } else {
    return 0;
  }
}",1
305,2,1,1,1,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}",405068,306,57,"405068public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}",8
306,2,0,5,2,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}",405068,307,57,"405068public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}",8
