#,Rank,Sample_Concepts,IR_Reco_concepts,Tags_Reco_concepts,IR-Tags,Tags-IR,IR_Reco_count,Tags_Reco_count,IR-Tags-Count,Tags-IR-Count,IR-Coverage,Tags-Coverage
2193,1,"['ObjectMethodInvocation', 'ThrowStatement', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'nullInitialization', 'ConstructorCall', 'AddExpression', 'ActualMethodParameter', 'StringVariable', 'ReturnStatement', 'SimpleVariable', 'StringDataType', 'TryCatchStatement', 'IntDataType', 'ObjectCreationStatement', 'ObjectVariable']","['WhileStatement', 'ActualMethodParameter', 'StringVariable', 'ObjectMethodInvocation', 'TryCatchStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ExplicitTypeCasting']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringDataType', 'ObjectCreationStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'TryCatchStatement', 'ConstructorCall', 'java.lang.System.out.println', 'ObjectVariable']","['WhileStatement', 'ExplicitTypeCasting']","['ConstructorCall', 'java.lang.System.out.println', 'StringAddition', 'ObjectVariable', 'ObjectCreationStatement', 'StringLiteral']",9,13,2,6,0.4117647058823529,0.7058823529411765
2194,2,"['ObjectMethodInvocation', 'ThrowStatement', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'nullInitialization', 'ConstructorCall', 'AddExpression', 'ActualMethodParameter', 'StringVariable', 'ReturnStatement', 'SimpleVariable', 'StringDataType', 'TryCatchStatement', 'IntDataType', 'ObjectCreationStatement', 'ObjectVariable']","['WhileStatement', 'ObjectMethodInvocation', 'StringLiteral', 'TryCatchStatement', 'NotEqualExpression', 'FormalMethodParameter', 'nullInitialization', 'ConstructorCall', 'java.lang.System.out.println', 'SimpleVariable', 'ActualMethodParameter', 'StringVariable', 'ConstructorDefinition', 'null', 'StringDataType', 'SimpleAssignmentExpression', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'IfStatement', 'ThrowStatement', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ConstructorCall', 'AddExpression', 'SimpleVariable', 'ActualMethodParameter', 'StringVariable', 'null', 'StringDataType', 'TryCatchStatement', 'EqualExpression', 'ObjectCreationStatement', 'ObjectVariable']","['FormalMethodParameter', 'java.lang.System.out.println', 'WhileStatement', 'ConstructorDefinition', 'nullInitialization', 'NotEqualExpression']","['EqualExpression', 'AddExpression', 'IfStatement', 'StringAddition', 'ThrowStatement', 'ObjectVariable']",17,17,6,6,0.6470588235294118,0.8235294117647058
2195,3,"['ObjectMethodInvocation', 'ThrowStatement', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'nullInitialization', 'ConstructorCall', 'AddExpression', 'ActualMethodParameter', 'StringVariable', 'ReturnStatement', 'SimpleVariable', 'StringDataType', 'TryCatchStatement', 'IntDataType', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'ThisReference', 'InstanceFieldInvocation', 'TryCatchStatement', 'ConstructorCall', 'IfElseStatement', 'ObjectCreationStatement', 'ObjectVariable']","['WhileStatement', 'ActualMethodParameter', 'StringDataType', 'ObjectMethodInvocation', 'TryCatchStatement', 'ObjectCreationStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.System.out.println', 'ObjectVariable']","['IfElseStatement', 'ThisReference', 'InstanceFieldInvocation']","['StringAddition', 'java.lang.System.out.println', 'WhileStatement', 'ExplicitTypeCasting']",13,14,3,4,0.5882352941176471,0.6470588235294118
2196,1,"['InstanceFieldInvocation', 'SimpleVariable', 'ThisReference', 'SimpleAssignmentExpression', 'ObjectVariable']","['SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringVariable', 'ThisReference', 'InstanceFieldInvocation']","['InstanceFieldInvocation', 'SimpleVariable', 'ObjectVariable', 'SimpleAssignmentExpression', 'ThisReference']","['StringDataType', 'StringVariable']",['ObjectVariable'],6,5,2,1,0.8,1.0
2197,2,"['InstanceFieldInvocation', 'SimpleVariable', 'ThisReference', 'SimpleAssignmentExpression', 'ObjectVariable']","['SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringVariable', 'ThisReference', 'InstanceFieldInvocation']","['InstanceFieldInvocation', 'SimpleVariable', 'ObjectVariable', 'SimpleAssignmentExpression', 'ThisReference']","['StringDataType', 'StringVariable']",['ObjectVariable'],6,5,2,1,0.8,1.0
2198,3,"['InstanceFieldInvocation', 'SimpleVariable', 'ThisReference', 'SimpleAssignmentExpression', 'ObjectVariable']","['SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringVariable', 'ThisReference', 'InstanceFieldInvocation']","['InstanceFieldInvocation', 'SimpleVariable', 'ObjectVariable', 'SimpleAssignmentExpression', 'ThisReference']","['StringDataType', 'StringVariable']",['ObjectVariable'],6,5,2,1,0.8,1.0
2199,1,"['ObjectMethodInvocation', 'ActualMethodParameter', 'LessExpression', 'IfStatement', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'LessExpression', 'IfStatement', 'PostIncrementExpression', 'ForStatement', 'null', 'SimpleAssignmentExpression', 'EqualExpression', 'ObjectVariable', 'IntDataType']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'EqualExpression', 'SimpleVariable', 'PostIncrementExpression', 'IfStatement', 'LessExpression', 'ActualMethodParameter', 'null', 'ObjectVariable', 'IntDataType', 'ForStatement', 'ObjectMethodInvocation']",5,12,5,12,0.0,0.8333333333333334
2200,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'LessExpression', 'IfStatement', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['ObjectMethodInvocation', 'ActualMethodParameter', 'LessExpression', 'StringVariable', 'IfStatement', 'LessEqualExpression', 'ForStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'PostIncrementExpression', 'ObjectVariable', 'IntDataType']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'SimpleVariable', 'LessEqualExpression', 'StringDataType', 'IfStatement', 'PostIncrementExpression', 'LessExpression', 'ActualMethodParameter', 'ObjectVariable', 'IntDataType', 'ForStatement', 'StringVariable', 'ObjectMethodInvocation']",5,13,5,13,0.0,0.8333333333333334
2201,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'LessExpression', 'IfStatement', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['PostDecrementExpression', 'WhileStatement', 'ActualMethodParameter', 'LessExpression', 'ObjectMethodInvocation', 'PostIncrementExpression', 'SimpleVariable', 'SimpleAssignmentExpression', 'ObjectVariable', 'GreaterExpression', 'ReturnStatement', 'IntDataType']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'ReturnStatement', 'SimpleVariable', 'PostIncrementExpression', 'LessExpression', 'WhileStatement', 'ActualMethodParameter', 'ObjectVariable', 'GreaterExpression', 'IntDataType', 'PostDecrementExpression', 'ObjectMethodInvocation']",5,12,5,12,0.0,0.75
2202,1,"['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'ArrayVariable', 'ForStatement', 'SimpleAssignmentExpression', 'nullInitialization', 'ConstructorCall', 'ActualMethodParameter', 'FloatDataType', 'ArrayElement', 'ArrayDataType', 'SwitchStatement', 'ReturnStatement', 'SimpleVariable', 'NotExpression', 'ObjectVariable', 'ObjectCreationStatement', 'ArrayCreationStatement', 'IntDataType']","['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'ThrowStatement', 'ArrayLength', 'StringDataType', 'SimpleAssignmentExpression', 'DefaultClause', 'ConstructorCall', 'java.lang.System.out.println', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'SwitchStatement', 'SimpleVariable', 'StringLiteral', 'ObjectCreationStatement']","['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'LessExpression', 'ForStatement', 'ArrayLength', 'True', 'StringDataType', 'TryCatchStatement', 'StringAddition', 'CharDataType', 'False', 'StringVariable', 'ArrayElement', 'SwitchStatement', 'SimpleVariable', 'EqualExpression', 'IfElseStatement', 'SubtractExpression', 'WhileStatement', 'IfStatement', 'SimpleAssignmentExpression', 'nullInitialization', 'ConstructorCall', 'ActualMethodParameter', 'ArrayDataType', 'PostIncrementExpression', 'null', 'StringLiteral', 'NotExpression', 'IntDataType', 'ObjectCreationStatement', 'NotEqualExpression']","['DefaultClause', 'ThrowStatement', 'java.lang.System.out.println']","['CharDataType', 'StringAddition', 'EqualExpression', 'NotEqualExpression', 'IfStatement', 'PostIncrementExpression', 'null', 'False', 'IntDataType', 'LessExpression', 'True', 'ForStatement', 'WhileStatement', 'NotExpression', 'nullInitialization', 'StringVariable', 'SubtractExpression', 'IfElseStatement', 'TryCatchStatement']",17,33,3,19,0.55,0.75
2203,2,"['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'ArrayVariable', 'ForStatement', 'SimpleAssignmentExpression', 'nullInitialization', 'ConstructorCall', 'ActualMethodParameter', 'FloatDataType', 'ArrayElement', 'ArrayDataType', 'SwitchStatement', 'ReturnStatement', 'SimpleVariable', 'NotExpression', 'ObjectVariable', 'ObjectCreationStatement', 'ArrayCreationStatement', 'IntDataType']","['BreakStatement', 'CaseClause', 'WhileStatement', 'ObjectMethodInvocation', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'DefaultClause', 'ExplicitTypeCasting', 'AndExpression', 'java.lang.System.out.println', 'CharDataType', 'DoStatement', 'ActualMethodParameter', 'ArrayDataType', 'SwitchStatement', 'SimpleVariable', 'StringDataType', 'TryCatchStatement', 'NotEqualExpression']","['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'LessExpression', 'IfElseIfStatement', 'ThrowStatement', 'ForStatement', 'ArrayLength', 'StringLiteral', 'SimpleAssignmentExpression', 'java.lang.Object', 'DefaultClause', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.String.charAt', 'ActualMethodParameter', 'ArrayElement', 'ArrayDataType', 'SwitchStatement', 'PostIncrementExpression', 'ReturnStatement', 'SimpleVariable', 'StringDataType', 'ObjectVariable', 'IfElseStatement', 'ObjectCreationStatement', 'IntDataType']","['CharDataType', 'java.lang.System.out.println', 'StringAddition', 'TryCatchStatement', 'WhileStatement', 'DoStatement', 'AndExpression', 'NotEqualExpression']","['ConstructorCall', 'ReturnStatement', 'PostIncrementExpression', 'ThrowStatement', 'IntDataType', 'ObjectVariable', 'LessExpression', 'ArrayLength', 'ForStatement', 'ObjectCreationStatement', 'java.lang.String.charAt', 'ArrayElement', 'IfElseIfStatement', 'IfElseStatement', 'java.lang.Object']",20,27,8,15,0.4,0.75
2204,3,"['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'ArrayVariable', 'ForStatement', 'SimpleAssignmentExpression', 'nullInitialization', 'ConstructorCall', 'ActualMethodParameter', 'FloatDataType', 'ArrayElement', 'ArrayDataType', 'SwitchStatement', 'ReturnStatement', 'SimpleVariable', 'NotExpression', 'ObjectVariable', 'ObjectCreationStatement', 'ArrayCreationStatement', 'IntDataType']","['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'IfStatement', 'ThrowStatement', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'DefaultClause', 'ConstructorCall', 'ActualMethodParameter', 'SwitchStatement', 'SimpleVariable', 'StringLiteral', 'EqualExpression', 'ObjectCreationStatement', 'IntDataType']","['BreakStatement', 'CaseClause', 'ObjectMethodInvocation', 'IfStatement', 'ThrowStatement', 'ArrayLength', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'DefaultClause', 'ConstructorCall', 'java.lang.System.out.println', 'SimpleVariable', 'ActualMethodParameter', 'StringVariable', 'ArrayElement', 'ArrayDataType', 'SwitchStatement', 'null', 'StringLiteral', 'EqualExpression', 'ObjectCreationStatement', 'IntDataType']",[],"['java.lang.System.out.println', 'null', 'ArrayLength', 'ArrayElement', 'StringVariable', 'ArrayDataType']",17,23,0,6,0.5,0.6
2205,1,"['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']",[],[],6,6,0,0,1.0,1.0
2206,2,"['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']",[],[],6,6,0,0,1.0,1.0
2207,3,"['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ArrayDataType', 'ConstructorCall', 'ObjectCreationStatement']",[],[],6,6,0,0,1.0,1.0
2208,1,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'ThrowStatement', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'IntDataType', 'ReturnStatement', 'EqualExpression']","['SimpleVariable', 'StringDataType', 'StringVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement']",[],"['SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement', 'ActualMethodParameter', 'ObjectCreationStatement', 'ObjectMethodInvocation']",3,9,0,6,0.21428571428571427,0.6428571428571429
2209,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'ThrowStatement', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'IntDataType', 'ReturnStatement', 'EqualExpression']","['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'java.lang.String.charAt', 'StringLiteral', 'SimpleAssignmentExpression', 'AddExpression', 'CharDataType', 'ActualMethodParameter', 'StringVariable', 'java.lang.String.length', 'PostIncrementExpression', 'SimpleVariable', 'StringDataType', 'StringInitializationStatement', 'ReturnStatement', 'IntDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['StringInitializationStatement', 'CharDataType', 'ReturnStatement', 'AddExpression', 'PostIncrementExpression', 'LessExpression', 'IntDataType', 'java.lang.String.charAt', 'ForStatement', 'java.lang.String.length']","['ObjectCreationStatement', 'ConstructorCall']",18,10,10,2,0.6428571428571429,0.6428571428571429
2210,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'ThrowStatement', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'IntDataType', 'ReturnStatement', 'EqualExpression']","['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'LessEqualExpression', 'ForStatement', 'java.lang.String.charAt', 'GreaterEqualExpression', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ObjectCreationStatement', 'AndExpression', 'ConstructorCall', 'java.lang.System.out.println', 'CharDataType', 'ActualMethodParameter', 'StringVariable', 'ArrayElement', 'java.lang.String.length', 'PostIncrementExpression', 'ReturnStatement', 'SimpleVariable', 'StringDataType', 'EqualExpression', 'IntDataType', 'IfElseStatement', 'SubtractExpression', 'NotEqualExpression']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringLiteral', 'IfStatement', 'ObjectCreationStatement', 'null', 'StringDataType', 'SimpleAssignmentExpression', 'EqualExpression', 'ConstructorCall', 'ReturnStatement']","['CharDataType', 'java.lang.System.out.println', 'GreaterEqualExpression', 'LessEqualExpression', 'SimpleVariable', 'PostIncrementExpression', 'StringAddition', 'LessExpression', 'IntDataType', 'ForStatement', 'java.lang.String.charAt', 'java.lang.String.length', 'ArrayElement', 'SubtractExpression', 'IfElseStatement', 'AndExpression', 'NotEqualExpression']",['null'],28,12,17,1,0.8571428571428571,0.7142857142857143
2211,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleVariable', 'java.lang.Object', 'ExplicitTypeCasting', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['ConstantInvocation', 'ReturnStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'ExplicitTypeCasting', 'ObjectVariable', 'SubtractExpression', 'IntDataType']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'IntDataType', 'ReturnStatement', 'ObjectVariable']","['SubtractExpression', 'SimpleAssignmentExpression', 'java.lang.Object', 'ConstantInvocation', 'ExplicitTypeCasting']","['ActualMethodParameter', 'ObjectMethodInvocation']",9,6,5,2,0.75,0.75
2212,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleVariable', 'java.lang.Object', 'ExplicitTypeCasting', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['LessExpression', 'ConstantInvocation', 'ReturnStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'ExplicitTypeCasting', 'IntDataType', 'GreaterExpression', 'IfStatement', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'IntDataType', 'ReturnStatement', 'ObjectVariable']","['SimpleAssignmentExpression', 'ExplicitTypeCasting', 'IfStatement', 'LessExpression', 'ConstantInvocation', 'GreaterExpression', 'java.lang.Object']","['ActualMethodParameter', 'ObjectMethodInvocation']",11,6,7,2,0.75,0.75
